bid_id,bidder_id,auction,merchandise,device,time,country,ip,url
1485289,713fa3177b9c9c7c92cc9f74b71e84db0tss4,gq4ft,sporting goods,phone91,9768015789473684,in,204.123.169.185,8s3nm8sd7fzztej
7030815,2240c4ebe5702228bbd2bb3b988de7086zge8,nxfi3,mobile,phone122,9705359684210526,tr,227.129.196.55,vasstdc27m7nks3
12261,6c8ffec692e88d81e1b18d47818abb04v6llr,2uu2n,home goods,phone68,9759286473684210,ml,168.95.141.156,48cb56n955pbj0y
4283389,759b348d21e1f20ce55471813acba5ebm43ch,gb2b8,sporting goods,phone97,9641183052631578,id,125.202.153.127,m9brhagode4y7ed
4372114,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,dlxv4,mobile,phone2,9641403789473684,ar,194.119.89.236,vasstdc27m7nks3
935481,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,5yrq8,jewelry,phone124,9764298105263157,tr,102.99.252.75,087owmj12wwh55h
4696832,76218e14c379c12d599dae9e1c00b61a3i5b2,47cvi,sporting goods,phone45,9642894526315789,rs,178.228.179.165,b8wpk605owv9vrp
7489984,93e3c34171ab65e0b031dc67461e48b478u36,b3crj,jewelry,phone47,9708409842105263,ph,182.42.163.32,hpv9p99bcbughyr
6012360,4166f602845d237a960e4e79007cad10xbkdw,jqx39,jewelry,phone101,9700071105263157,in,38.101.108.94,vasstdc27m7nks3
1933964,8783939eb63e5eb4e5cd412d8480f3955ipxu,xu9jk,mobile,phone446,9770101842105263,uk,95.102.24.53,rjyd8s1gvctp935
6651518,66918567e20553d0ea934319f03aa990s4iw4,jqx39,home goods,phone133,9703756947368421,in,151.25.247.99,pgpivnfzim21jgf
7261525,76c85d6bf559bc0323bbe1639d233e88nxy36,cf3it,jewelry,phone296,9707088789473684,in,232.64.221.128,vasstdc27m7nks3
4558378,759b348d21e1f20ce55471813acba5ebm43ch,ceiew,sporting goods,phone35,9642021578947368,ng,130.91.123.171,vasstdc27m7nks3
4788972,13b022681839a351f07d017c0edd9ed6ao2w5,az3vw,jewelry,phone514,9643578631578947,ke,184.135.30.89,fhmpif3kr78rn6f
6927356,197e90906939267ace2422e78e8e83889znqp,xy13m,home goods,phone82,9704976473684210,ae,115.146.44.239,vasstdc27m7nks3
3056665,cc0e3da015d3bbe9276afc8d8ecac6d6qvrni,i0obf,mobile,phone159,9635408157894736,id,216.130.160.25,vasstdc27m7nks3
2953302,38d9e2e83f25229bd75bfcdc39d776baz5zu2,j2iw8,home goods,phone11,9634847210526315,in,50.112.6.196,giy70zm6p8dv0w3
967302,7fe34a652dab73b90d39f3d965cdb09b5jnh9,2f8tc,sporting goods,phone830,9764416736842105,ru,64.239.187.135,vasstdc27m7nks3
1954866,8bf07d8631a2808f2c869e27afad2d41swgkd,9p6sc,mobile,phone2,9770309368421052,th,15.207.105.204,6md8ht7g8ysahk9
4436499,7e3c8e01b890ea175bce8285d8c59d47el52w,ucvo3,home goods,phone4,9641588684210526,vn,205.188.94.57,vasstdc27m7nks3
3951349,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,w05vh,sporting goods,phone195,9639935052631578,ng,160.163.10.148,vasstdc27m7nks3
2398648,3350dc181383b032a6542a61c67713f9lmevm,b3crj,mobile,phone54,9632018947368421,tz,223.26.166.120,vasstdc27m7nks3
2253381,8e46e0478d1fda88696becb31ff7978am9gxx,p0bcc,sporting goods,phone65,9772333210526315,us,45.38.201.50,vasstdc27m7nks3
4116673,f75a0f726d764514f612ee8cd8f65adegt02s,557vg,mobile,phone35,9640686947368421,in,78.28.255.158,hzxpy5i2k9asdjz
4754591,197e90906939267ace2422e78e8e83889znqp,7qj3l,home goods,phone348,9643343578947368,ve,81.122.140.140,vasstdc27m7nks3
4287062,ff74c92e8503ad93ac6c51695b373e644hzbn,b3crj,mobile,phone581,9641192263157894,az,154.190.188.121,vasstdc27m7nks3
1948034,dbd340def489066ae13ffa5cd68e6d2917li7,no273,jewelry,phone659,9770243894736842,az,0.137.28.237,xmodsfkum5q52bl
6928148,4bddcd4957ff826dfd3b3efe6eb96be9aw5tz,u0wub,home goods,phone252,9704979157894736,it,53.83.151.162,1c2khtchuy8j2ns
277212,1c8412c0f20c8308e7f9d6fe9d748d23g5hjf,4wcmc,mobile,phone46,9760265105263157,in,120.50.144.41,pjek0729ihdepbp
6458180,fc8e62e5fb69ba67265a3d0e3403aa3fr8c2q,ngxwj,office equipment,phone280,9702634368421052,uk,4.185.225.28,vasstdc27m7nks3
7550174,7e3c8e01b890ea175bce8285d8c59d47el52w,66jfy,home goods,phone4,9708725210526315,vn,224.164.22.230,vasstdc27m7nks3
6052981,43303f008c8bbad1f83695155a4cdcaenrt6d,jqx39,mobile,phone367,9700210894736842,id,175.181.179.227,1ka0m9ofcc7zm97
1279534,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,idfc3,jewelry,phone106,9766734000000000,ke,171.192.160.153,x4b4tw1e4w74ukh
7429160,a93529c3244a9e47aa1527e0fa641e1225h0t,1olil,sporting goods,phone94,9708068263157894,ua,248.83.243.17,vasstdc27m7nks3
1611870,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,wp57x,jewelry,phone448,9768532894736842,eg,230.233.42.16,5ea0bsu96qh8k56
1635899,e8291466de91b0eb4e1515143c7f74dexy2yr,ubf0z,mobile,phone7,9768596789473684,qa,131.122.189.214,vasstdc27m7nks3
2058648,5fcec311d29fdcdc8f1b662eb2068997xt2oc,nmhpg,sporting goods,phone8,9771116315789473,id,214.13.99.0,jtoly68jfcx2s0f
878348,2f13d3d968cc52de9f8d50903d415b81vyx9g,im3yk,mobile,phone2,9764105684210526,ph,0.63.76.190,vxq9jy3amfezqg9
5125845,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,g5m9q,mobile,phone124,9645159631578947,iq,16.159.100.179,vasstdc27m7nks3
6748605,3ee4ebb719a1685eb511a4d94e4e9c78k4p5a,v1zxa,sporting goods,phone304,9704279263157894,in,248.145.27.144,r94rbm5w6zqk9v5
2536832,cb557e4675bf4f36f93ef5599adff545nz370,ndkon,mobile,phone258,9632415052631578,ke,160.196.116.14,vasstdc27m7nks3
1910212,a1f098bf4b0591c08ee404ed930a50feqd28q,jefix,mobile,phone949,9769850473684210,sn,90.48.137.41,vasstdc27m7nks3
1780951,a58ace8b671a7531c88814bc86b2a34cf0crb,ogjc4,sporting goods,phone45,9769057526315789,ng,126.249.136.186,vasstdc27m7nks3
1138208,aa5f360084278b35d746fa6af3a7a1a5ra3xe,ucdtj,home goods,phone2,9765549315789473,mx,30.195.180.20,vasstdc27m7nks3
76954,051586c3297f5b992000048f3704550fxja6g,qqafh,home goods,phone811,9759464842105263,in,192.233.51.153,9pq9qb6ay7uet9h
4843845,4dd7f98cfffffd6f4707fd0deb4a00b5rj9wv,fqhrj,mobile,phone38,9643878368421052,in,52.204.108.179,vasstdc27m7nks3
3016754,a35d3a2eeff73ac6907b04c4d9876186jiluq,jqx39,mobile,phone179,9635190315789473,in,80.53.77.69,hj1sxk5yay0zcjz
5039467,2240c4ebe5702228bbd2bb3b988de7086zge8,du967,mobile,phone248,9644790526315789,tr,237.92.179.147,vasstdc27m7nks3
1978672,a6bf74b19fcb2687ce345930c4c16d4e2txda,zjooo,mobile,phone3,9770523842105263,in,215.149.35.115,vn8qzuhvbxku22j
4105172,e8e2a580fc8dc830e9236758a2502d34510ce,zlizu,sporting goods,phone4,9640642947368421,in,40.239.106.231,vasstdc27m7nks3
3460225,76218e14c379c12d599dae9e1c00b61a3i5b2,if17r,sporting goods,phone65,9636951052631578,ng,196.211.60.41,ds2yracok7rbdsk
6249178,8807b0d38e7a999be7332aff2f79b3ecoi562,9ul86,mobile,phone13,9700958894736842,ma,35.207.230.104,vasstdc27m7nks3
1594515,afd5315b36f8a5fe21a81d9426737909pykst,i6t2q,sporting goods,phone3,9768486789473684,in,228.27.241.93,t67ptc8zy8txa5r
7215360,340d7ea497f16bdb912ec5c6ce467f71kk7hy,essdx,jewelry,phone56,9706703947368421,my,146.131.139.227,pe0rux471wzdlj2
661755,e3d0a636bf384a7ea8909f392891f37emm7zb,7mkw3,mobile,phone4,9763136315789473,bf,242.159.183.26,vasstdc27m7nks3
3891911,9bae6fb0bf336f59f17d0ef0286d9d6bec61n,enf1x,jewelry,phone378,9639610789473684,ng,173.20.34.231,vasstdc27m7nks3
5496083,76ed824b414b5e690ff82e7cd2f5be52256my,59uay,office equipment,phone2,9696557842105263,ng,105.144.126.10,vasstdc27m7nks3
4498773,0053b78cde37c4384a20d2da9aa4272aym4pb,n2eh8,mobile,phone63,9641799842105263,id,145.31.36.19,ow2ypjkhu92mwi9
314554,a0a13632dc30a644dd9d8fbe0eb0545fbdkoa,2fdc6,jewelry,phone90,9760528368421052,us,150.148.140.96,jvrz4siwn0f40kj
3703339,b8283dc812128561db043121babe0c8akmmjv,jvjjl,home goods,phone45,9638187842105263,vn,139.28.194.180,vasstdc27m7nks3
1660494,e1b7b8d401818cb741c852224155704dddfe7,k0h6a,mobile,phone3,9768664421052631,in,232.72.21.206,lpk1vl553npfe7j
5219547,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,7dim6,sporting goods,phone2,9645544157894736,id,200.83.242.141,v4ldgkv39gm4tzc
5209860,ae37c0f4dc6e3d99f5b0243fd18294cak7pxy,fm9pd,jewelry,phone115,9645504105263157,uk,140.28.14.163,dylrwhp7zf4nucn
3325172,b8283dc812128561db043121babe0c8akmmjv,sktys,home goods,phone2,9636547894736842,eu,33.250.3.43,fbug8fpd82sgvdz
4207582,ac2d643e0c0d3bfe8e54e5a961c6cfdb5xn9v,cc5fs,furniture,phone38,9641032684210526,in,173.166.108.212,8y3670oic5vut6q
177177,a58ace8b671a7531c88814bc86b2a34cf0crb,7a5dz,sporting goods,phone26,9759797473684210,za,202.90.216.19,vasstdc27m7nks3
2766535,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,s8ys6,mobile,phone76,9633453315789473,ir,210.100.221.34,vasstdc27m7nks3
4355854,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,viy88,sporting goods,phone41,9641362263157894,gh,13.31.35.207,c8476m5w5roc5n0
6500774,626159dd6f2228ede002d9f9340f75b7puk8d,ngxwj,jewelry,phone534,9702915000000000,ru,241.78.241.250,425g7ezzg22uo0x
1812973,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,s2ybe,jewelry,phone185,9769193473684210,my,102.166.74.59,2hpnv4qe5b5syg6
1217530,1e644da08a84c02d549f3a742d04d69ehxb55,nxakg,sporting goods,phone120,9766300210526315,ke,44.66.194.1,vasstdc27m7nks3
798797,2271fe5b01f9b8f9d8409014ae4511524grmq,fnetm,mobile,phone28,9763878473684210,sa,1.225.237.73,snxyv72o9k6lvg1
5216646,32ab44003d29df03ec367d1875a31bb0ge1o7,62d9x,mobile,phone2571,9645532578947368,in,240.130.13.192,31sbeycvrww0eby
1760688,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,300ho,jewelry,phone191,9768981000000000,ni,82.39.122.3,vasstdc27m7nks3
2163165,e8291466de91b0eb4e1515143c7f74dexy2yr,tpe57,mobile,phone127,9771793315789473,ae,40.82.1.70,vasstdc27m7nks3
1456317,9b7ff1238a5ca561ab22ca7b6d7a56e0bsxml,jefix,mobile,phone358,9767849789473684,in,144.126.249.185,tgoysfj6doqgz1s
4288931,5af68eabf1ad92562c1cca4df994373cq0dwj,fqhrj,sporting goods,phone599,9641197000000000,in,52.204.108.179,czkvs8voe60xxyi
5588079,d6517684989560cbb0da1fb2f5bbba9b9y2st,sb8gl,jewelry,phone4,9697256578947368,in,90.178.117.50,vasstdc27m7nks3
6822411,ff74c92e8503ad93ac6c51695b373e644hzbn,h23sy,mobile,phone791,9704637736842105,br,115.92.38.21,vasstdc27m7nks3
4150729,dda5d0b518d43f68fd8c444e71d3b93813j1v,pvjb4,mobile,phone1026,9640814105263157,cz,93.58.116.10,ydqffo9ezqblhy7
6752989,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,bx926,mobile,phone22,9704302052631578,jo,250.197.227.186,vasstdc27m7nks3
5107573,13b022681839a351f07d017c0edd9ed6ao2w5,togni,jewelry,phone4,9645085789473684,ke,199.72.23.250,vasstdc27m7nks3
969663,e3d0a636bf384a7ea8909f392891f37emm7zb,hx2l5,mobile,phone1575,9764425631578947,sv,50.15.165.169,vasstdc27m7nks3
5034342,c2294751630e49a4e594dfd89383b271qzp0m,ox6b6,mobile,phone1,9644766947368421,tr,52.14.239.6,2r8bark9ybicnml
6379747,515bb85c48da210ccad07654eb75e38cdizay,enf1x,jewelry,phone664,9701962421052631,dz,100.72.22.66,ryztbebov7lzc8x
2249759,6c8ffec692e88d81e1b18d47818abb04v6llr,v68lg,home goods,phone4,9772309894736842,vn,111.174.236.109,vasstdc27m7nks3
6776780,6b9e8bea5d64880764c6824f2cee891b8zano,ciq3e,mobile,phone49,9704417315789473,in,43.42.34.82,nzy1j52u9c34zex
6165837,164d04bf3456bdbeef802e3ac726c964cuf49,fuuhp,jewelry,phone3,9700602105263157,in,64.242.245.99,ugqd9gmasmy3kxv
2557863,32ab44003d29df03ec367d1875a31bb0ge1o7,x36iy,mobile,phone139,9632487526315789,lk,195.211.195.175,vasstdc27m7nks3
6254042,ca2d975ab39ed9d1ea852cdc49db0fe0fjrss,jqx39,mobile,phone4,9700981947368421,pk,242.161.215.245,vasstdc27m7nks3
2746323,197e90906939267ace2422e78e8e83889znqp,9k8fu,home goods,phone2,9633309894736842,br,64.214.250.67,vasstdc27m7nks3
474619,50a4bfbac8a9653af4099ec1169f684c2nsgu,81sx3,jewelry,phone222,9761955473684210,in,201.74.196.60,qg7gm9hbjdeja5y
6201280,6713e820273f591bdff7d26a48ee30c5k4iii,xxa9h,jewelry,phone68,9700741789473684,ke,205.168.167.102,8bp8q6d4l8m73kj
6577304,6df6ba59d12b939569dda48913fb574dn56qs,ry1fr,sporting goods,phone46,9703362894736842,cn,146.173.105.189,vasstdc27m7nks3
653654,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,e82fw,jewelry,phone124,9763086894736842,my,127.134.2.190,nxiimyio1u6rm4a
729569,8393c48eaf4b8fa96886edc7cf27b372dsibi,7ugtp,jewelry,phone21,9763569000000000,in,240.139.56.60,8hzuepmamvn9qij
1986773,8e46e0478d1fda88696becb31ff7978am9gxx,cxozc,sporting goods,phone860,9770596052631578,th,28.143.14.196,vasstdc27m7nks3
6903190,0a798636852c5948e899311731439855kisj2,527s5,office equipment,phone228,9704896842105263,id,138.240.120.124,vasstdc27m7nks3
7260397,9655ccc7c0c193f1549475f02c54dce45kjw7,0mlsx,sporting goods,phone157,9707081052631578,in,89.49.14.122,vasstdc27m7nks3
2192614,dbd340def489066ae13ffa5cd68e6d2917li7,7mkw3,jewelry,phone21,9771975157894736,az,86.184.247.220,07a2i907bhz7atl
4890839,d7ae18d80186aceaa5bb048138934f3785uog,jqx39,mobile,phone101,9644111368421052,pk,238.225.233.188,94sycx8ow8qbod8
2734884,d4bd412590f5106b9d887a43c51b254eldo4f,42j20,jewelry,phone149,9633242105263157,tr,244.180.183.21,uxwe6t0xo231yl5
2231639,c709b6c05ebd88124fe639a70103c8aerho8s,a2q5w,home goods,phone26,9772203315789473,tr,179.9.132.4,vasstdc27m7nks3
6619481,13b022681839a351f07d017c0edd9ed6ao2w5,akp45,jewelry,phone31,9703591526315789,ke,228.157.84.111,ze7eyo3z0c6ggk6
3452376,3350dc181383b032a6542a61c67713f9lmevm,aqswk,mobile,phone35,9636923578947368,np,98.212.34.232,0llw3p0w3y2qwpy
2035445,f0567f6d45c0f83b9874681fe8dfe0ba6hjlf,keiih,office equipment,phone159,9770961000000000,my,141.187.196.206,vasstdc27m7nks3
7031802,29c103503e1d6ace5626fb07a5ab0dafrtjvs,4m8bu,jewelry,phone195,9705363947368421,ke,228.8.122.71,vasstdc27m7nks3
2040091,0d8f88a469b37c741cb4dc02c39f9cd6kegig,ot0bj,office equipment,phone57,9770992052631578,th,86.200.121.249,1bltvi87id7pau1
272678,a5c0a05edee43b4606d995a41688c2caon96z,gi05a,sporting goods,phone45,9760237736842105,in,87.17.12.146,7nipenrcjqmp9qd
3269648,b5911ad047be676af7cfe760a4cb8e82oqywv,n2eh8,clothing,phone65,9636387315789473,in,186.176.20.34,3k0xotbrau9c76p
6738022,3e2f6796d57de4ed3e311de6832755938jue0,h8ofq,home goods,phone22,9704225157894736,es,230.180.105.194,omd3el1enlu4hap
2653823,40eebbebd2181a1bd6aad6c76028faf913mfb,zprwa,jewelry,phone57,9632856315789473,ke,169.172.229.79,izrg2i6n9q75j8j
5297531,2240c4ebe5702228bbd2bb3b988de7086zge8,k0ssv,mobile,phone172,9695804842105263,nl,36.86.74.214,vasstdc27m7nks3
7559721,32ecf3f8df9a62e3f0ccf44b7c86457473nz3,h23sy,jewelry,phone22,9708773473684210,br,21.109.167.202,ypez08otfitbukg
2966113,d6517684989560cbb0da1fb2f5bbba9b9y2st,8k6a4,jewelry,phone142,9634921210526315,in,2.225.167.115,e4nlwgb39yfnvxi
2351895,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,8499y,sporting goods,phone1036,9631919789473684,id,12.33.98.154,vasstdc27m7nks3
4286685,7da94e5f559e50114fd8594e36bb729bobxyt,no958,sporting goods,phone607,9641191315789473,uk,117.22.153.104,1s9a3jf62p4bwum
4434652,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,hy5xd,sporting goods,phone47,9641582315789473,ng,224.130.156.216,2701l6jopknpe2l
351936,6c8ffec692e88d81e1b18d47818abb04v6llr,0s731,home goods,phone4,9760924578947368,id,25.178.101.254,vasstdc27m7nks3
5429202,cdeabb239e699e0107d0b3126b7da142hxvx9,sb8v5,sporting goods,phone71,9696252684210526,fr,246.73.74.34,vasstdc27m7nks3
189472,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,zi4j5,jewelry,phone442,9759845578947368,sv,237.130.159.31,jtexzjwhr114bmc
316915,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,nlj4a,jewelry,phone35,9760549421052631,ke,29.133.213.106,vasstdc27m7nks3
2215620,dbd340def489066ae13ffa5cd68e6d2917li7,7mkw3,jewelry,phone2,9772111473684210,az,118.169.225.0,uhl2g03qzzk8n37
2012101,8393c48eaf4b8fa96886edc7cf27b372dsibi,jefix,jewelry,phone35,9770792473684210,in,185.196.188.204,s1nmohmh5dz7r5j
956337,6c8ffec692e88d81e1b18d47818abb04v6llr,1z4m8,home goods,phone316,9764375000000000,in,207.251.235.1,fbych77hg0ocp8h
1526950,bff793cf845c230440cb92831e85fc2cokpnx,7l830,mobile,phone4,9768253052631578,in,64.79.187.64,vasstdc27m7nks3
2100576,ae8c2afa894b72e9f05e4ae7af27ef9bp21j8,jefix,home goods,phone20,9771391421052631,in,140.142.226.24,myek3j32wiqjl7g
2783588,6e178db6d17d21aa88aaca5bf15c2761lc500,1ftck,jewelry,phone46,9633589368421052,tr,148.141.37.27,4rd4aokty620h8f
6717076,3750b62dd6b4d0f6518c0d814dcd5032pjgar,xu04r,jewelry,phone46,9704113789473684,mx,93.130.169.159,mf8mb95qwlffjbz
2681514,76218e14c379c12d599dae9e1c00b61a3i5b2,ql1ht,sporting goods,phone4,9632974631578947,et,233.151.145.143,vasstdc27m7nks3
5470945,13b022681839a351f07d017c0edd9ed6ao2w5,nfb8d,jewelry,phone93,9696428736842105,in,54.78.92.195,nvhclhxo2bs7hxw
2023972,a58ace8b671a7531c88814bc86b2a34cf0crb,uo3lj,sporting goods,phone57,9770880789473684,vn,152.10.60.36,vfq2ojps7euhv04
2857050,29c103503e1d6ace5626fb07a5ab0dafrtjvs,x2f3f,jewelry,phone50,9634189105263157,th,56.135.198.30,b8kz1nimb1buj40
4650268,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,w05vh,sporting goods,phone4,9642500526315789,gh,13.31.35.207,vasstdc27m7nks3
6434432,89942a7dee6adb45e0ef0f5b437be710cpj2g,jqx39,mobile,phone57,9702451157894736,id,186.254.57.169,us201b7j1zyo24o
7177856,197e90906939267ace2422e78e8e83889znqp,1kbfl,home goods,phone20,9706324473684210,my,94.88.129.216,yoyw9aoarnwnl5l
7391425,d1d8bb8112afd9cc05dd89218e91a914474m4,jqx39,home goods,phone31,9707849894736842,ci,111.45.44.28,qd7kzjj0b42sz4b
1852696,6b09f3376045ebad1504abe3b05c9c943aezq,suteq,jewelry,phone656,9769403263157894,pl,78.180.198.198,l4k8g35gylpom6m
728487,a0aeb6de8a21a5b776f63530ed753fdb34k7y,zfls2,jewelry,phone4,9763562526315789,in,34.205.200.54,vasstdc27m7nks3
1978044,aa5f360084278b35d746fa6af3a7a1a5ra3xe,qkafx,home goods,phone195,9770517947368421,lk,193.18.66.233,vasstdc27m7nks3
1956223,5a6376f140f05274d6e0dc888cbeb89eukxkd,5yrq8,jewelry,phone184,9770322263157894,tr,46.57.174.183,ef4rq8zvmnh7fnv
2353683,2240c4ebe5702228bbd2bb3b988de7086zge8,kfwjs,mobile,phone201,9631927473684210,fr,155.184.129.116,vasstdc27m7nks3
2895195,cc0e3da015d3bbe9276afc8d8ecac6d6qvrni,4ol8f,mobile,phone125,9634463789473684,in,202.115.105.33,1vuzghg3ocraoaa
5653248,c1434e440370882ecf00ac52140f7adbuy1e9,jqx39,mobile,phone1002,9697862684210526,id,201.142.137.174,2px4zabkpogyk6g
3695761,b099ba75d90d7bd2d0ec500a4d9d943d11i5i,h23sy,sporting goods,phone46,9638115315789473,br,123.244.176.44,iajjv17dw39s68i
5367949,c5c2d4b9864f2e985012c4eea0f99af4a7qlx,sv0gy,computers,phone224,9696039947368421,om,4.236.154.85,z3qzkki3dy6ndjb
3824966,13b022681839a351f07d017c0edd9ed6ao2w5,az3vw,jewelry,phone228,9639185894736842,ke,230.170.84.158,vasstdc27m7nks3
6276550,8563006d328a5a71726dba446c78b11065bc4,jqx39,jewelry,phone399,9701096894736842,,211.103.63.49,5yx0xkxe45ix956
6910438,7e3c8e01b890ea175bce8285d8c59d47el52w,5umtc,home goods,phone26,9704921105263157,tr,250.146.183.78,vasstdc27m7nks3
3574091,626159dd6f2228ede002d9f9340f75b7puk8d,b3crj,jewelry,phone61,9637379631578947,az,171.183.27.213,krpzuxtchapvezd
4816104,b099ba75d90d7bd2d0ec500a4d9d943d11i5i,q6jo8,sporting goods,phone62,9643732315789473,mx,75.107.254.78,yfejwp1vrjp5bqa
2556475,2240c4ebe5702228bbd2bb3b988de7086zge8,kh7lo,mobile,phone528,9632482421052631,uk,11.214.173.10,vasstdc27m7nks3
4907181,e4a4847014aa0364868dcb46e5462d86w9yp9,b3crj,jewelry,phone1206,9644190894736842,pt,93.48.62.199,vasstdc27m7nks3
2716125,d6517684989560cbb0da1fb2f5bbba9b9y2st,enf1x,jewelry,phone831,9633137421052631,hk,199.76.55.169,vasstdc27m7nks3
1195038,6c8ffec692e88d81e1b18d47818abb04v6llr,diwoh,home goods,phone159,9766120368421052,in,154.143.154.6,vasstdc27m7nks3
2695145,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,uvnl7,sporting goods,phone4,9633036736842105,gh,235.213.190.51,vasstdc27m7nks3
5215376,e9447e017477465a0b675becaa7bd261bje3l,1olil,computers,phone20,9645527473684210,ru,76.239.84.151,z3qzkki3dy6ndjb
811753,668d393e858e8126275433046bbd35c6tywop,a3kxo,furniture,phone169,9763914157894736,bd,205.229.141.206,962bgvd1aoxv4xj
1471585,bc6c5eefd539e199952520ed7933a81fd8tpd,3boba,mobile,phone75,9767938052631578,in,22.136.132.3,1sw0svcscoip9hh
7332138,38d9e2e83f25229bd75bfcdc39d776baz5zu2,ciq3e,home goods,phone4,9707513842105263,in,19.167.17.87,vasstdc27m7nks3
68108,b95dfc89719b287d7fdfa25a54ca9dfbxldxj,4tuo8,office equipment,phone614,9759440631578947,az,107.126.134.108,72j7dnpg4x1qmxq
6101199,aea096a392f55d95c3e45251931e9755a9t3o,fd9lv,mobile,phone562,9700369947368421,in,208.77.23.158,ust8p6f6jcdv369
6149812,514d8bd71a1bcce21f2137998fba94c33dzt6,a728y,mobile,phone6,9700542421052631,sa,210.192.15.73,hz7ppt3ajfj25ju
5512543,197e90906939267ace2422e78e8e83889znqp,un4gz,home goods,phone252,9696650526315789,mx,183.3.132.96,vasstdc27m7nks3
2950963,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,pyqrm,sporting goods,phone225,9634833473684210,ng,16.128.67.239,vasstdc27m7nks3
983840,e8291466de91b0eb4e1515143c7f74dexy2yr,x0bn4,mobile,phone94,9764480421052631,ru,174.254.198.107,vasstdc27m7nks3
3100627,93e3c34171ab65e0b031dc67461e48b478u36,1f9t0,jewelry,phone1174,9635631789473684,us,211.59.8.108,imme6zscea13ptq
4873989,197e90906939267ace2422e78e8e83889znqp,7qv75,home goods,phone83,9644029947368421,fi,130.44.115.67,oz9du8eoqf58xnu
1633880,3939ac3ef7d472a59a9c5f893dd3e39fh9ofi,jefix,jewelry,phone438,9768591105263157,lk,72.11.219.164,sieeso4zmvp6055
7252764,3350dc181383b032a6542a61c67713f9lmevm,s8ys6,mobile,phone99,9707024631578947,ir,207.5.183.35,q4mjd6vjaej80i7
6604268,a93529c3244a9e47aa1527e0fa641e1225h0t,dain9,sporting goods,phone4,9703509842105263,in,8.145.232.206,vasstdc27m7nks3
1130194,a58ace8b671a7531c88814bc86b2a34cf0crb,z6j8b,sporting goods,phone26,9765458894736842,gh,51.204.24.186,vasstdc27m7nks3
774211,aa5f360084278b35d746fa6af3a7a1a5ra3xe,x0bn4,home goods,phone35,9763811842105263,ua,94.241.137.117,vasstdc27m7nks3
5847591,7264bde42ef4fe3fa19cc7c6d64696cf7pqtd,jqx39,jewelry,phone25,9699178263157894,in,64.242.245.99,usuzwx2ses91nxx
1670333,d2704c8bb6ebbf13e08f37131382b126wy4yc,8m6y1,mobile,phone36,9768691210526315,in,133.136.229.57,n7hs0kmoakimcyr
4000215,197e90906939267ace2422e78e8e83889znqp,enf1x,home goods,phone142,9640190052631578,ng,13.228.124.30,vasstdc27m7nks3
4062071,aea096a392f55d95c3e45251931e9755a9t3o,pvjb4,mobile,phone255,9640470894736842,ro,198.229.236.59,bzsio8i51s5mhzi
6421554,6b531ceeec5892121e04dcc6f89b10a70yqoq,jqx39,home goods,phone65,9702339421052631,vn,203.129.201.197,vasstdc27m7nks3
7154419,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,8xjeq,mobile,phone129,9706091263157894,iq,38.215.177.78,vasstdc27m7nks3
6276871,6713e820273f591bdff7d26a48ee30c5k4iii,uzj32,jewelry,phone270,9701098684210526,mx,251.193.53.60,wvlgnhbbqn3hilf
3406179,759b348d21e1f20ce55471813acba5ebm43ch,s8ys6,sporting goods,phone94,9636772736842105,ir,110.246.64.38,7plkywyobmg56s9
3184206,47460568c86af7e3ef030ab7c892a25b52gnu,jqx39,mobile,phone426,9636046368421052,am,56.206.232.33,17w7uxnd9uzog36
6539184,9c476e6c252f59d777c0766af97a7bd0usg1v,jqx39,jewelry,phone65,9703148157894736,id,197.162.47.34,vasstdc27m7nks3
91136,9791702a487aaf4d60eb0357a5ee8d1292mg5,a2q5w,mobile,phone76,9759507263157894,tr,148.248.186.155,vasstdc27m7nks3
3297304,13b022681839a351f07d017c0edd9ed6ao2w5,7o07e,jewelry,phone4,9636492000000000,in,109.103.215.124,vasstdc27m7nks3
3282779,6713e820273f591bdff7d26a48ee30c5k4iii,5s5ou,jewelry,phone32,9636438578947368,ro,25.1.25.157,2i5y9u7aygbeck6
1089021,458492af11e8624e0d38f9a29854de334nrwe,sjyc3,home goods,phone5,9765057631578947,rs,241.207.41.117,vasstdc27m7nks3
